Date,Anhui,Beijing,Chongqing,Fujian,Gansu,Guangdong,Guangxi,Guizhou,Hainan,Hebei,Heilongjiang,Henan,Hong Kong,Hubei,Hunan,Inner Mongolia,Jiangsu,Jiangxi,Jilin,Liaoning,Macau,Ningxia,Qinghai,Shaanxi,Shandong,Shanghai,Shanxi,Sichuan,Tianjin,Tibet,Xinjiang,Yunnan,Zhejiang,Taiwan
2022/5/14,0,33,1,7,0,2,1,2,0,1,0,5,284,0,0,0,0,0,1,2,0,0,0,0,0,168,0,14,0,0,0,2,0,128954
2022/5/15,0,39,0,7,0,7,0,1,0,0,0,8,259,0,0,0,1,0,0,1,0,0,0,0,0,70,0,14,0,0,0,1,2,68719
2022/5/16,0,43,0,10,0,2,0,0,0,0,0,11,234,0,0,0,1,0,5,0,0,0,0,0,1,77,0,16,7,0,0,2,0,61714
2022/5/17,0,52,0,9,0,2,1,0,0,0,0,3,328,0,0,0,1,0,9,0,0,0,1,0,0,97,0,49,16,0,0,0,0,65802
2022/5/18,0,50,0,7,0,3,0,0,0,0,0,11,329,0,0,0,0,0,6,0,0,0,0,0,0,83,0,41,8,0,0,2,1,85082
2022/5/19,0,51,0,9,0,3,2,0,0,0,0,4,291,0,0,0,2,0,2,1,0,0,0,0,0,90,0,20,8,0,0,1,0,89420
2022/5/20,0,58,0,9,0,4,2,0,0,0,0,1,243,0,0,0,2,0,0,0,0,0,0,0,0,84,0,34,6,0,0,0,1,85730
2022/5/21,0,52,0,7,0,1,2,0,0,0,0,3,228,0,0,0,0,0,0,0,0,0,0,1,0,53,0,12,36,0,0,2,0,84606
2022/5/22,0,83,0,9,0,1,0,0,0,0,0,0,237,0,0,0,0,0,0,1,0,0,0,0,0,56,0,5,32,0,0,0,0,79474
2022/5/23,0,41,1,5,0,2,2,0,0,0,0,0,190,0,0,0,1,0,1,1,0,0,0,4,0,58,0,21,16,0,0,1,2,66269
2022/5/24,0,41,0,8,0,2,2,0,0,0,0,2,250,0,0,0,1,0,2,0,0,0,0,0,0,44,0,8,7,0,0,0,0,82379
2022/5/25,0,37,1,11,0,4,1,0,0,0,0,9,251,0,0,0,1,0,0,0,0,0,0,0,0,49,0,2,11,0,0,4,0,89361
2022/5/26,0,23,1,8,0,1,0,0,0,0,0,0,251,0,0,0,5,0,2,0,1,0,0,0,0,46,0,6,7,0,0,3,0,81891
2022/5/27,0,20,0,12,0,2,4,0,0,0,0,4,250,0,0,0,4,0,3,2,0,0,0,0,0,39,0,2,4,0,0,0,0,94796
2022/5/28,0,14,0,15,0,1,1,0,0,0,1,2,270,1,0,0,1,0,0,0,0,0,0,0,0,32,0,7,7,0,0,0,0,80636
2022/5/29,0,8,0,4,0,4,2,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,6,0,0,2,1,76569
2022/5/30,0,16,0,7,0,5,3,0,0,0,0,0,275,0,0,0,0,0,1,0,0,0,0,0,0,13,0,2,0,0,0,3,0,60083
2022/5/31,0,14,1,4,0,2,2,0,0,1,0,2,329,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,1,0,80628
2022/6/1,0,0,0,0,0,0,0,0,0,0,0,0,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88248
2022/6/2,0,19,1,9,0,4,4,0,0,0,0,1,489,0,0,3,0,0,0,0,0,0,0,0,0,19,1,5,0,0,0,1,0,76930
2022/6/3,0,9,0,14,0,4,1,0,0,0,0,0,499,0,0,11,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,2,1,76505
2022/6/4,0,0,0,0,0,0,0,0,0,0,0,0,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68128
2022/6/5,0,22,0,10,0,5,2,0,0,0,0,0,515,0,0,27,0,0,0,0,0,0,0,0,1,7,0,5,2,0,0,1,1,62077
2022/6/6,0,0,0,7,0,3,2,0,0,0,0,0,543,0,0,20,0,0,0,13,0,0,0,0,0,10,0,4,1,0,0,1,0,53010
2022/6/7,0,4,1,9,0,1,1,0,0,0,0,0,239,0,0,35,0,0,0,0,0,0,0,0,2,12,1,1,0,0,0,0,0,82990
2022/6/8,0,2,1,4,0,4,2,0,0,0,1,0,293,0,0,37,0,0,0,11,0,0,0,0,0,4,0,1,0,0,0,3,0,80070
2022/6/9,0,9,0,2,0,3,3,0,0,0,0,0,614,0,0,15,0,0,0,2,0,0,0,1,0,8,1,1,0,0,0,0,0,72846
2022/6/10,0,39,0,4,0,2,0,0,0,0,0,0,668,0,0,19,0,0,0,3,0,0,0,0,0,11,0,1,0,0,0,0,0,68293
2022/6/11,0,34,0,6,0,3,0,0,0,0,0,0,851,0,1,78,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,79616
2022/6/12,0,29,2,3,0,3,0,0,0,0,1,0,814,0,0,27,0,0,0,0,0,0,0,5,0,13,0,1,2,0,0,0,3,50567
2022/6/13,0,42,1,7,0,8,0,0,0,0,0,0,737,0,2,15,0,0,0,0,0,0,0,12,0,5,0,0,3,0,0,0,0,45100
2022/6/14,0,25,0,5,0,5,0,0,0,0,0,0,849,0,1,14,1,0,0,2,0,0,0,1,0,18,0,2,1,0,0,0,2,66138
2022/6/15,0,15,2,7,0,6,0,0,0,2,0,0,1047,0,0,13,0,0,0,3,0,0,0,0,0,13,0,1,0,0,0,0,2,68931
2022/6/16,0,13,1,10,0,7,0,0,0,0,0,0,1179,1,1,6,0,0,0,4,0,0,0,3,0,5,0,2,0,0,0,0,1,63133
2022/6/17,0,2,0,4,0,6,0,0,0,0,1,0,1145,1,1,5,2,0,0,4,0,0,0,1,0,3,0,1,0,0,0,4,0,55222
2022/6/18,0,1,0,9,0,1,0,0,0,0,0,0,1276,0,1,1,1,0,0,1,0,0,0,1,10,9,0,0,0,0,0,1,0,53666
2022/6/19,0,4,0,7,0,3,0,0,0,0,0,0,1276,0,0,0,0,1,0,0,8,0,0,3,0,15,0,0,3,0,0,2,0,50623
2022/6/20,0,4,0,6,0,6,0,0,0,0,0,0,1327,0,0,0,0,0,0,0,2,0,0,3,0,15,0,0,1,0,0,0,2,35619
2022/6/21,0,5,0,4,0,8,0,0,0,0,0,0,1198,0,0,2,0,0,0,0,5,0,0,3,0,4,0,0,4,0,0,0,1,56366
2022/6/22,0,4,4,6,0,12,0,0,0,0,0,0,1447,0,0,1,0,0,0,0,9,0,0,2,0,18,0,1,0,0,0,0,0,52218
2022/6/23,0,5,0,2,0,6,0,0,0,0,0,0,1650,0,0,15,0,0,0,0,8,0,0,0,1,5,0,2,1,0,0,0,0,48320
2022/6/24,0,5,1,5,0,14,0,0,0,0,0,0,1860,0,1,0,3,2,0,0,10,0,0,5,0,5,0,4,1,0,0,5,2,45736
2022/6/25,0,1,0,6,1,10,0,0,0,0,1,0,1794,0,0,0,2,0,0,0,4,0,0,0,0,4,0,2,8,0,0,4,0,40368
2022/6/26,0,3,3,4,0,4,0,0,0,0,0,0,1917,1,0,0,1,0,0,0,0,0,0,6,0,8,0,1,5,0,0,1,2,39642
2022/6/27,0,1,0,6,0,5,0,0,0,0,0,0,1873,0,0,0,0,0,0,0,43,0,0,0,0,3,0,0,0,0,0,0,1,28576
2022/6/28,0,1,3,4,0,7,0,0,0,0,0,0,1685,0,0,0,2,3,0,0,17,0,0,0,2,1,0,1,0,0,0,0,0,44417
2022/6/29,1,3,1,7,0,3,0,0,0,0,0,0,2004,0,0,0,5,0,0,0,16,0,0,2,0,10,0,1,0,0,0,0,0,42025
2022/6/30,9,0,1,7,0,2,0,0,0,0,0,0,2358,0,0,0,1,0,0,0,59,0,0,3,4,4,0,2,2,0,0,0,2,38920
2022/7/1,34,0,2,7,0,10,0,0,3,0,0,0,2318,0,0,1,3,1,0,0,61,0,0,0,5,3,0,0,1,0,0,0,2,35766
2022/7/2,61,1,4,8,0,5,0,0,0,0,0,0,2227,0,0,2,4,1,0,0,23,0,0,4,6,7,0,1,0,0,0,0,0,34807
2022/7/3,29,1,0,6,0,10,0,0,0,0,0,1,1828,0,0,2,4,1,0,1,34,0,0,0,4,9,0,1,1,0,0,0,2,32672
